#;Text;Notes;Owner;;
A quandary for you: I, as bringer of the cataclysm know how it can be ended. Further, I acknowledge that since there are no longer Kreegans on your world it need not be destroyed. But, as servant to my masters, I am compelled to let the cataclysm continue by not divulging my knowledge to you.;;;;;
;;;;;
"Still I will ask you some questions. Perhaps there is something for you in the answers?""";;Escaton;;;
593;Though I must destroy your world, what I need do I have already done. Until the cataclysm has culminated, there is nothing to stop me from indulging you with my conversation. This cannot continue forever. Nothing does.;;;;
;;;;;
"Sometimes questions create more questions. Sometimes they provide answers. I wonder what my questions will provide you?""";;Escaton;;;
594;My masters have made me a holder, and not a giver, of knowledge. Still perhaps you have given yourself knowledge through my questions? I have given you all the questions I will, so you must look at what you have. Perhaps you should question the answers.;;;;
;;;;;
"A """"prison"""" implies a prisoner. Who? """"Inside?"""" Inside of what? And """"egg."""" What kind of egg? A bird's egg? Perhaps something like an egg?""";;Escaton;;;
595;Where does one serve to pay,;;;;
  Is not free to leave,;;;;;
"  But is free when one leaves?""";;Escaton;;;
596;Yes. Your answer seems to fit the riddle nicely. Perhaps that is the correct answer.;;Escaton;;
597;That doesn't seem right at all.;;Escaton;;
598;"Jails, prisons and cells come in many forms. We hear of so called ""prisons of the mind."" But I wonder. The riddle seems to speak of a physical prison. What think you?";;Escaton;;
599;What is there when;;;;
  You enter a room,;;;;;
  And cannot be outside,;;;;;
"  Though you leave the door open?""";;Escaton;;;
600;The vagaries of language are many. Still, your answer seems to apply well to the question.;;Escaton;;
601;I suppose that could work…no, on second thought, it seems entirely wrong.;;Escaton;;
602;Inside. Inside what? And what is inside? And while we're asking...why?;;Escaton;;
603;A moon colored box;;;;
  meant to be opened from the inside;;;;;
  protects the sun colored;;;;;
  treasure of life.;;;;;
"  What is it?""";;Escaton;;;
604;What else indeed could the answer be? I'm sure if one were to apply some thought, one could think of something. Still in these matters, it is best to have confidence in one's clearest thought. I suppose your answer could be correct.;;Escaton;;
605;I don't see how that could be the answer. Really I can't.;;Escaton;;
606;"""Egg,"" yes. or perhaps, ""eggs."" Eggs are a source of life, a seed of sorts. They are also of an unusual shape not found in many places elsewhere. Perhaps placing the answer in context will give a clue or some direction.";;Escaton;;
607;I would judge that you've answered the riddles correctly. I suppose in asking them to you I have in some way helped you. As far as I and my nature are concerned, this is sufficient.;;;;
;;;;;
"As a reward for your performance, take this small bauble. I have more than one and therefore, more than I require. And see? I can give it to you because I don't know you have the knowledge to use it.""";;Escaton;;;
608;Thank you for releasing me. I go now to restore order to my realm and to do what I can for yours. Know that Shalwend, Lord of Air, holds you in his favor. Farewell.;;Shalwend;;
609;"""The Destroyer"" is a fitting moniker for one who would imprison me in such a fashion. If it were not for you, I, Acwalander, Lord of Water, would have soon perished. My passing would have had an unbalancing effect across all the planes. Thank you. I go now to set things right.";;Acwalander;;
610;"I am free! Now will he who was fool enough to jail me--this Destroyer--feel my wrath. That I, the Lord of Earth, am called ""Gralkor the Cruel"" is no mistake. The suffering I have felt will be his returned in multitudes!";;Gralkor;;
611;Free at last. My torment is over, but what of my subjects? I know the Destroyer has them compelled to a terrible task. My presence will sooth them. I must go. I must…farewell…;;Pyrannaste;;
612;No! Someone must remain here to guard the lair against the barbarian raiders. Come back after you've helped my herd. I may consider joining you then.;;Thanys;;
613;There are many predators who would take advantage of the lair in this vulnerable time. I've already driven off looters…and worse. One of Zog's patrols stopped by soon after the flood. I fought them off, but some escaped. I am sure they will be back in greater numbers.;;Thanys;;
614;I have no more rations to give. If you need more, you'll have to find food elsewhere.;;Masul NPC 68;;
615;What with the damage caused by giant waves, falling rocks and the pirate raid, I don't know if our village will ever be the same. I know you have done great things for us, but not everything can be fixed once broken. I'm not sure what we'll do. Perhaps we will rebuild, or maybe we'll leave. Time and circumstance will decide.;;Brekish Onefang NPC 1;;
616;Good work dealing with those pirates. Now that they're gone, maybe Chief Onefang and his people can rebuild their lives. It really is a travesty what has happened here.;;Dadeross;;
617;Sadly, the caravan was one of the first things the pirates looted in their raids. I have no idea what they're going to do with three-hundred cases of tobersk fruit! Naturally, I miss the fruit, but the worst of it is the damage they did to the carts. It looks like I'll be here for at least the next season overseeing their repair. I just hope the task is done before the next tobersk harvest so I can see some return out of this profitless venture.;;Dadeross;;
618;You are indeed earning your way to this months bounty but have not yet reached the number of kills needed!;;Bounty Hunter;;
619;Yellow Fever is a very crippling disease that pops up every few years.  Usually we arrange for medicine from the mainland, but now that the bridges are destroyed, no one can make it to the docks!;;James;;
620;Here, take these scrolls of Cure Disease.  Maybe we can at least prevent an epidemic!  The six huts on the outer islands are infected.  If the teleporters between the islands are repaired, you can take these scrolls to the huts.  Unfortunately you will have to find three more scrolls in your travels.;;James;;
621;The Yellow Fever epidemic is over!  Thank you for your help!;;James;;
622;I hear that Yellow Fever is once again spreading through the people.  Usually the water supply here on the main island is the primary source of the disease.  We used to get an Anointed Herb Potion from the mainland when the disease popped up.  Without access to the dock however, we cannot get this needed cure.  If you find a way to the mainland, perhaps the smugglers of Ravenshore have the cure.  If you can procure the Anointed Potion, return to me with it!;;James;;
623;Thank you!  I will go introduce this to the water supply!;;James;;
624;Perhaps you can bring me the basic ingredients for a Potion of Pure speed?  With them I can make this incredible potion and finish my studies in alchemy!  I will reward you well for your assistance!;;James;;
625;The Guild of Bounty Hunters serves the public by paying qualified individuals a fee for eliminating the threat of certain creatures or bandits in the realm of Jadame.  To achieve the rank of Novice Bounty Hunter you will have to earn 10,000 gold worth of bounties.;;James;;
626;The ingredients!  Thank you!  Take this as a reward!;;James;;
627;I believe I may know how to stop the destructive force of the mountain of fire!  I have found an ancient spell that should give me the power to send the mountain of fire back into the sea! To complete the spell I need an ancient relic called the Idol of the Snake.  With this item of power I should be able to complete the spell.;;James;;
628;Thank you for returning with the Idol.  Upon further study I discovered that the entire spell was useless.  Still, this is not your fault and you deserve some reward for returning to me!;;James;;
629;"The packs of Dire Wolves that roam this region are a threat to travelers and commerce.  The Merchants of Alvar have instructed me to hire competent people to hunt down these wolves and to ""thin the pack"" in their words.  You look like skilled adventurers!  I will reward you well if you can eliminate the entire pack and those in their lair.";;James;;
630;I pay 250 gold for every intact Dire Wolf Pelt that you return to me.;;James;;
631;The pack has been wiped out? Excellent!  Of course I will need to find a new business for myself.  Thank you for your efforts.  Please take this reward.;;James;;
