Name	Id	Type	Is3D
7walkdirt	42216	0	x
7walkgrass	42217	0	x
7walkice	42218	0	x
7walkmud	42219	0	x
7walkroad	42220	0	x
7walksnow	42221	0	x
7walkstone	42222	0	x
7walkstonehall	42223	0	x
7walkswamp	42224	0	x
7walkwater	42225	0	x
7walkwaterindoor	42226	0	x
7walkwood	42227	0	x
7walkwoodplanking	42228	0	x
7wood vs metal01l	42229	system	-
7wood vs metal02m	42230	system	-
7wood vs metal03h	42231	system	-
7wood weapon vs leather01l	42232	system	-
7wood weapon vs leather02m	42233	system	-
7wood weapon vs leather03h	42234	system	-
7bricks down	42235	0	-
7bricks up	42236	0	-
7damage	42237	0	-
7deal	42238	0	-
7defeat	42239	0	-
7quarry up	42240	0	-
7quarry down	42241	0	-
7shuffle	42242	0	-
7title	42243	0	-
7tower up	42244	0	-
7typing	42245	0	-
7victory	42246	0	-
7wall up	42247	0	-
7luteguitar	42248	system	-
7panflute	42249	system	-
7trumpet	42250	system	-
7gold01	42251	system	-
7tip	42252	swap	-
7heal	42253	swap	-
7fizzle	42254	swap	-
7turnpageu	42255	system	-
7turnpaged	42256	system	-
7batlleen	42257	system	-
7batllest	42258	system	-
7openchest0101	42259	swap	-
7spellfail0201	42260	system	-
7drink	42261	swap	-
7eat	42262	swap	-
7pickup	42263	swap	-
7fixit	42264	swap	-
7mixpotion	42265	swap	-
7gong	42266	swap	-
7flute	42267	swap	-
7harp	42268	swap	-
7church	42269	swap	-
7chimes	42270	swap	-
7splash	42271	swap	-
7star1	42272	system	-
7star2	42273	system	-
7star4	42274	system	-
7eradicate	42275	system	-
7eleccircle	42276	system	-
7encounter	42277	swap	-
7bubbling cauldron01	42278	0	-
7memorycrystal	42279	0	-
7openbook	42280	system	-
7closebook	42281	system	-
7teleport	42282	swap	-
7wolfhowl	42283	0	x
7wood door0101	42284	0	x
7dr_lock401	42285	0	x
7wood door0201	42286	0	x
7dr_lock101	42287	0	x
7wood door0301	42288	0	x
7dr_lock101	42289	0	x
7wood door0401	42290	0	x
7dr_lock101	42291	0	x
7wood door0501	42292	0	x
7dr_lock401	42293	0	x
7stone door0101	42294	0	x
7stone doorclse0101	42295	0	x
7stone door0201	42296	0	x
7stone doorclse0101	42297	0	x
7stone door0301	42298	0	x
7stone doorclse0101	42299	0	x
7stone door0401	42300	0	x
7stone doorclse0101	42301	0	x
7stone door0501	42302	0	x
7stone doorclse0101	42303	0	x
7alarm bell 1	42304	swap	-
7alarm bell 2	42305	swap	-
7cargo elevator	42306	swap	-
7cargo elevatorb	42307	swap	-
7church bell	42308	swap	-
7going down	42309	swap	-
7going downb	42310	swap	-
7going up	42311	swap	-
7going upb	42312	swap	-
7tone1	42313	swap	-
7tone2	42314	swap	-
7tone3	42315	swap	-
7tone4	42316	swap	-
7alarm bell 1b	42317	swap	-
7alarm bell 2b	42318	swap	-
7humming	42319	swap	-
7hesgone	42320	swap	-
7death	42321	swap	-
7torchlight	42322	swap	-
704firebolt01	42323	swap	x
704firebolt03	42324	swap	x
7torchlight2	42325	swap	-
7fireaura01	42326	swap	x
7haste	42327	swap	-
706fireball01	42328	swap	x
7fireball2	42329	swap	x
708fireblast03	42330	swap	x
706fireball03	42331	swap	x
7immolation	42332	swap	x
7meteor shower 1	42333	swap	x
709metoershower03	42334	swap	x
7inferno	42335	swap	x
7incinerate	42336	swap	x
711incinerate03	42337	swap	x
712wizardeye03	42338	swap	-
7featherfall	42339	swap	-
714p	42340	swap	-
715sparks01	42341	swap	x
715sparks03	42342	swap	-
729unlock03	42343	swap	-
7shield02_character-portrait	42344	swap	-
718lightningbolt03	42345	swap	x
7wizard_eye_interface-image	42346	swap	-
720implosion03	42347	swap	-
721fly03	42348	swap	-
7starburst	42349	swap	-
722starburst03	42350	swap	-
723awaken03	42351	swap	-
7poison spray	42352	swap	x
724coldbeam03	42353	swap	-
7water resistance	42354	swap	-
7ice bolt	42355	swap	-
728icebolt03	42356	swap	-
7waterwalk	42357	swap	-
7dispell magic	42358	swap	x
739blades03	42359	swap	-
720implosion03	42360	swap	-
7enchant item	42361	swap	x
7town portal	42362	swap	-
7iceblast	42363	swap	-
7iceblast2	42364	swap	-
7lloyds beacon	42365	swap	-
7stun1	42366	swap	-
734stun03	42367	swap	-
744massdistortion03	42368	swap	-
7earth resistance	42369	swap	-
737deadlyswarm03	42370	swap	-
7deadly swarm explosion	42371	swap	-
7stoneskin	42372	swap	-
792shapmetal01	42373	swap	-
740stonetoflesh03	42374	swap	-
7rockblast_projectile	42375	swap	-
741rockblast03	42376	swap	-
7day of protection	42377	swap	-
743deathblossom01	42378	swap	-
743deathblossom03	42379	swap	-
744massdistortion01	42380	swap	-
7detect life	42381	swap	-
7bless	42382	swap	-
7fate	42383	swap	-
754sharedlife03	42384	swap	-
749removecurse03	42385	swap	-
7preservation	42386	swap	-
751heroism03	42387	swap	-
728icebolt01	42388	swap	-
753raisedead03	42389	swap	-
754sharedlife03	42390	swap	-
755resurection03	42391	swap	-
757removefear03	42392	swap	-
7mindblast_frnt_projectile	42393	swap	-
758mindblast03	42394	swap	-
7mind resistance	42395	swap	-
7telepathy	42396	swap	-
7heroism	42397	swap	-
760cureparalasis03	42398	swap	-
763feeblemind02	42399	swap	-
765psychicshock03	42400	swap	-
764cureinsanity03	42401	swap	-
7psychic shock	42402	swap	-
758mindblast03	42403	swap	-
7enslave	42404	swap	-
7cure weakness	42405	swap	-
7heal	42406	swap	-
769protectionfrompoison03	42407	swap	-
7harm_rear_projectile	42408	swap	-
7harm	42409	swap	-
7regeneration	42410	swap	-
772curepoison03	42411	swap	-
7hammerhands_character-portrait	42412	swap	-
774curedisease03	42413	swap	-
7awaken2	42414	swap	-
7flying fist	42415	swap	-
776flyingfist03	42416	swap	-
7power cure	42417	swap	-
702flame03	42418	swap	-
755resurection03	42419	swap	-
7recharge item	42420	swap	-
7paralyze	42421	swap	-
7sparks	42422	swap	-
7day of the gods	42423	swap	-
7prismatic light	42424	swap	-
794dayofprotection03	42425	swap	-
79armageddon01	42426	swap	-
7sunray	42427	swap	-
786sunray03	42428	swap	-
7devine intervention	42429	swap	-
7reanimate	42430	swap	-
7toxic cloud	42431	swap	-
790toxiccloud03	42432	swap	-
7vampric weapon	42433	swap	-
7shrink ray	42434	swap	-
7shrapmetal_projectile_bb	42435	swap	-
792shapmetal03	42436	swap	-
7control undead	42437	swap	-
7sacrifice2	42438	swap	-
7soul drinker	42439	swap	-
7dragon breath	42440	swap	-
7dragonbreath_explosion	42441	swap	-
79armageddon02	42442	swap	-
795fingerofdeath01	42443	swap	-
701female_wince	42444	system	-
701male_wince	42445	system	-
702female_wince	42446	system	-
702male_wince	42447	system	-
703female_wince	42448	system	-
703male_wince	42449	system	-
704female_wince	42450	system	-
704male_wince	42451	system	-
705female_wince	42452	system	-
705male_wince	42453	system	-
7lm101b	42454	swap	-
7lm101c	42455	swap	-
7lm102c	42456	swap	-
7lm102d	42457	swap	-
7lm103c	42458	swap	-
7lm103d	42459	swap	-
7lm104a	42460	swap	-
7lm104b	42461	swap	-
7lm105a	42462	swap	-
7lm105b	42463	swap	-
7lm106b	42464	swap	-
7lm107b	42465	swap	-
7lm107f	42466	swap	-
7lm108b	42467	swap	-
7lm108c	42468	swap	-
7lm109c	42469	swap	-
7lm109e	42470	swap	-
7lm110c	42471	swap	-
7lm110f	42472	swap	-
7lm111c	42473	swap	-
7lm111d	42474	swap	-
7lm112e	42475	swap	-
7lm113a	42476	swap	-
7lm113c	42477	swap	-
7lm114b	42478	swap	-
7lm115c	42479	lock	-
7lm115e	42480	lock	-
7lm116c	42481	swap	-
7lm116e	42482	swap	-
7lm117e	42483	swap	-
7lm118a	42484	swap	-
7lm118d	42485	swap	-
7lm119d	42486	swap	-
7lm120c	42487	swap	-
7lm121d	42488	swap	-
7lm122a	42489	swap	-
7lm123d	42490	swap	-
7lm124a	42491	swap	-
7lm124d	42492	swap	-
7lm125a	42493	swap	-
7lm125b	42494	swap	-
7lm126c	42495	swap	-
7lm127a	42496	swap	-
7lm127e	42497	swap	-
7lm128b	42498	swap	-
7lm129c	42499	swap	-
7lm129e	42500	swap	-
7lm130a	42501	swap	-
7lm131a	42502	swap	-
7lm131e	42503	swap	-
7lm132a	42504	swap	-
7lm132b	42505	swap	-
7lm133a	42506	swap	-
7lm134c	42507	swap	-
7lm135c	42508	swap	-
7lm135d	42509	swap	-
7lm136c	42510	swap	-
7lm137b	42511	swap	-
7lm138a	42512	swap	-
7lm138e	42513	swap	-
7lm139d	42514	swap	-
7lm140c	42515	swap	-
7lm141a	42516	swap	-
7lm142a	42517	swap	-
7lm143a	42518	swap	-
7lm144b	42519	swap	-
7lm145b	42520	swap	-
7lm146d	42521	swap	-
7lm147a	42522	swap	-
7lf101a	42523	swap	-
7lf102b	42524	swap	-
7lf102d	42525	swap	-
7lf103a	42526	swap	-
7lf103c	42527	swap	-
7lf104b	42528	swap	-
7lf104d	42529	swap	-
7lf105b	42530	swap	-
7lf105d	42531	swap	-
7lf106c	42532	swap	-
7lf106e	42533	swap	-
7lf107a	42534	swap	-
7lf107b	42535	swap	-
7lf108a	42536	swap	-
7lf109b	42537	swap	-
7lf109d	42538	swap	-
7lf110b	42539	swap	-
7lf110c	42540	swap	-
7lf111b	42541	swap	-
7lf111e	42542	swap	-
7lf112e	42543	swap	-
7lf112f	42544	swap	-
7lf113a	42545	swap	-
7lf113f	42546	swap	-
7lf114d	42547	swap	-
7lf114e	42548	swap	-
7lf115e	42549	lock	-
7lf115f	42550	lock	-
7lf116b	42551	swap	-
7lf117e	42552	swap	-
7lf118b	42553	swap	-
7lf119a	42554	swap	-
7lf120b	42555	swap	-
7lf121e	42556	swap	-
7lf122a	42557	swap	-
7lf123e	42558	swap	-
7lf124a	42559	swap	-
7lf124b	42560	swap	-
7lf125d	42561	swap	-
7lf126d	42562	swap	-
7lf126e	42563	swap	-
7lf127d	42564	swap	-
7lf127e	42565	swap	-
7lf128d	42566	swap	-
7lf129d	42567	swap	-
7lf130d	42568	swap	-
7lf131c	42569	swap	-
7lf132a	42570	swap	-
7lf132b	42571	swap	-
7lf133a	42572	swap	-
7lf134c	42573	swap	-
7lf135b	42574	swap	-
7lf135d	42575	swap	-
7lf136b	42576	swap	-
7lf136c	42577	swap	-
7lf137a	42578	swap	-
7lf137b	42579	swap	-
7lf138g	42580	swap	-
7lf139c	42581	swap	-
7lf140b	42582	swap	-
7lf141c	42583	swap	-
7lf142a	42584	swap	-
7lf143b	42585	swap	-
7lf144a	42586	swap	-
7lf144e	42587	swap	-
7lf145a	42588	swap	-
7lf145d	42589	swap	-
7lf146c	42590	swap	-
7lf146e	42591	swap	-
7lf147b	42592	swap	-
7quest	42593	swap	-
6campfire	42594	0	-
6enter	42595	system	-
6wooddrclose	42596	system	-
6fireball	42597	system	-
6fountain	42598	0	-
6boat	42599	0	-
6clickin	42600	system	-
6clickminus	42601	system	-
6clickmovingselector	42602	system	-
6clickout	42603	system	-
6clickplus	42604	system	-
6clickskill	42605	system	-
6clickstart	42606	system	-
6pending	42607	system	-
6error	42608	system	-
6hit with arrow01l	42609	system	-
6metal vs leather03h	42610	system	-
6metal vs metal01l	42611	system	-
6metal vs metal03h	42612	system	-
6runbadlands	42613	0	-
6runcarpet	42614	0	-
6runcooledlava	42615	0	-
6rundesert	42616	0	-
6rundirt	42617	0	-
6rungrass	42618	0	-
6runice	42619	0	-
6runmud	42620	0	-
6runroad	42621	0	-
6runsnow	42622	0	-
6runstone	42623	0	-
6runstonehall	42624	0	-
6runswamp	42625	0	-
6runwater	42626	0	-
6runwaterindoor	42627	0	-
6runwood	42628	0	-
6runwoodplanking	42629	0	-
6selectinganewcharacter	42630	system	-
6shoot blaster01	42631	system	-
6shoot bow01	42632	system	-
6startmainchoice01	42633	system	-
6startmainchoice02	42634	system	-
6startmainchoice03	42635	system	-
6startmainchoice04	42636	system	-
6swing with axe01	42637	system	-
6swing with axe03	42638	system	-
6swing with blunt weapon01	42639	system	-
6swing with blunt weapon03	42640	system	-
6swing with sword01	42641	system	-
6swing with sword02	42642	system	-
6viewinganewcharacter	42643	system	-
6walkbadlands	42644	0	-
6walkcarpet	42645	0	-
6walkcooledlava	42646	0	-
6walkdesert	42647	0	-
6walkdirt	42648	0	-
6walkgrass	42649	0	-
6walkice	42650	0	-
6walkmud	42651	0	-
6walkroad	42652	0	-
6walksnow	42653	0	-
6walkstone	42654	0	-
6walkstonehall	42655	0	-
6walkswamp	42656	0	-
6walkwater	42657	0	-
6walkwaterindoor	42658	0	-
6walkwood	42659	0	-
6walkwoodplanking	42660	0	-
6wood vs metal01l	42661	system	-
6wood vs metal02m	42662	system	-
6wood vs metal03h	42663	system	-
6wood weapon vs leather01l	42664	system	-
6wood weapon vs leather02m	42665	system	-
6wood weapon vs leather03h	42666	system	-
6gold01	42667	system	-
6tip	42668	swap	-
6heal	42669	swap	-
6fizzle	42670	swap	-
6turnpageu	42671	swap	-
6turnpaged	42672	swap	-
6batlleen	42673	system	-
6batllest	42674	system	-
6openchest0101	42675	swap	-
6spellfail0201	42676	system	-
6drink	42677	swap	-
6eat	42678	swap	-
6pickup	42679	swap	-
6fixit	42680	swap	-
6mixpotion	42681	swap	-
6gong	42682	swap	-
6flute	42683	swap	-
6harp	42684	swap	-
6church	42685	swap	-
6chimes	42686	swap	-
6splash	42687	swap	-
6star1	42688	system	-
6star2	42689	system	-
6star4	42690	system	-
6eradicate	42691	system	-
6eleccircle	42692	system	-
6encounter	42693	swap	-
6bubbling cauldron01	42694	0	-
6memorycrystal	42695	0	-
6openbook	42696	swap	-
6closebook	42697	swap	-
6teleport	42698	swap	-
6wolfhowl	42699	0	-
6wood door0101	42700	0	-
6dr_lock401	42701	0	-
6wood door0201	42702	0	-
6dr_lock101	42703	0	-
6wood door0301	42704	0	-
6dr_lock101	42705	0	-
6wood door0401	42706	0	-
6dr_lock101	42707	0	-
6wood door0501	42708	0	-
6dr_lock401	42709	0	-
6stone door0101	42710	0	-
6stone doorclse0101	42711	0	-
6stone door0201	42712	0	-
6stone doorclse0101	42713	0	-
6stone door0301	42714	0	-
6stone doorclse0101	42715	0	-
6stone door0401	42716	0	-
6stone doorclse0101	42717	0	-
6stone door0501	42718	0	-
6stone doorclse0101	42719	0	-
6hesgone	42720	swap	-
6death	42721	swap	-
intro	42722	swap	-
01flare01	42723	swap	-
01flare02	42724	swap	-
602flame01	42725	swap	-
602flame03	42726	swap	-
03protectionfromfire03	42727	swap	-
604firebolt01	42728	swap	-
604firebolt03	42729	swap	-
05haste03	42730	swap	-
606fireball01	42731	swap	-
606fireball03	42732	swap	-
608fireblast03	42733	swap	-
08fireblast01	42734	swap	-
608fireblast03	42735	swap	-
611incinerate03	42736	swap	-
609metoershower03	42737	swap	-
11incinerate02	42738	swap	-
11incinerate01	42739	swap	-
611incinerate03	42740	swap	-
612wizardeye03	42741	swap	-
13staticcharge02	42742	swap	-
13staticcharge03	42743	swap	-
614p	42744	swap	-
615sparks01	42745	swap	-
615sparks03	42746	swap	-
16featherfall03	42747	swap	-
17shield03	42748	swap	-
18lightningbolt01	42749	swap	-
618lightningbolt03	42750	swap	-
629unlock03	42751	swap	-
620implosion03	42752	swap	-
641rockblast03	42753	swap	-
621fly03	42754	swap	-
18lightningbolt01	42755	swap	-
622starburst03	42756	swap	-
623awaken03	42757	swap	-
24coldbeam01	42758	swap	-
624coldbeam03	42759	swap	-
25protectioncold03	42760	swap	-
26poisonspray01	42761	swap	-
26poisonspray03	42762	swap	-
27waterwalk03	42763	swap	-
628icebolt01	42764	swap	-
628icebolt03	42765	swap	-
79goldentouch03	42766	swap	-
639blades03	42767	swap	-
620implosion03	42768	swap	-
31townportal03	42769	swap	-
32iceblast01	42770	swap	-
32iceblast03	42771	swap	-
33lloydsbeacon03	42772	swap	-
34stun01	42773	swap	-
634stun03	42774	swap	-
35magicarrow01	42775	swap	-
35magicarrow03	42776	swap	-
36protectionfrommagic03	42777	swap	-
637deadlyswarm03	42778	swap	-
686sunray03	42779	swap	-
38stoneskin03	42780	swap	-
692shapmetal01	42781	swap	-
640stonetoflesh03	42782	swap	-
41rockblast01	42783	swap	-
641rockblast03	42784	swap	-
44massdistortion02	42785	swap	-
42turntostone03	42786	swap	-
643deathblossom01	42787	swap	-
643deathblossom03	42788	swap	-
644massdistortion01	42789	swap	-
634stun03	42790	swap	-
shoot bow03	42791	swap	-
35magicarrow03	42792	swap	-
46bless03	42793	swap	-
47healingtouch03	42794	swap	-
48luckyday03	42795	swap	-
649removecurse03	42796	swap	-
50gaurdianangel03	42797	swap	-
651heroism03	42798	swap	-
654sharedlife03	42799	swap	-
653raisedead03	42800	swap	-
654sharedlife03	42801	swap	-
655resurection03	42802	swap	-
56meditation03	42803	swap	-
657removefear03	42804	swap	-
30teleport03	42805	swap	-
658mindblast03	42806	swap	-
59precision03	42807	swap	-
660cureparalasis03	42808	swap	-
61charm01	42809	swap	-
61charm03	42810	swap	-
58mindblast0	42811	swap	-
665psychicshock03	42812	swap	-
61charm03	42813	swap	-
664cureinsanity03	42814	swap	-
63feeblemind03	42815	swap	-
658mindblast03	42816	swap	-
612wizardeye03	42817	swap	-
67cureweakness03	42818	swap	-
47healingtouch03	42819	swap	-
669protectionfrompoison03	42820	swap	-
70harm01	42821	swap	-
70harm03	42822	swap	-
47healingtouch03	42823	swap	-
672curepoison03	42824	swap	-
73speed03	42825	swap	-
674curedisease03	42826	swap	-
75power03	42827	swap	-
76flyingfist01	42828	swap	-
676flyingfist03	42829	swap	-
77powercure03	42830	swap	-
660cureparalasis03	42831	swap	-
79goldentouch03	42832	swap	-
86sunray01	42833	swap	-
644massdistortion03	42834	swap	-
655resurection03	42835	swap	-
45guidinglight01	42836	swap	-
65psychicshock01	42837	swap	-
69armageddon01	42838	swap	-
81paralyze01	42839	swap	-
81paralyze03	42840	swap	-
6shoot blaster01	42841	swap	-
686sunray03	42842	swap	-
88divineintervention03	42843	swap	-
71curewounds03	42844	swap	-
90toxiccloud01	42845	swap	-
690toxiccloud03	42846	swap	-
68firstaid03	42847	swap	-
692shapmetal01	42848	swap	-
692shapmetal03	42849	swap	-
93shinkingray03	42850	swap	-
694dayofprotection03	42851	swap	-
695fingerofdeath01	42852	swap	-
654sharedlife03	42853	swap	-
dragonbreath	42854	swap	-
69armageddon02	42855	swap	-
20implosion02	42856	swap	-
622starburst03	42857	swap	-
79guarda_fidget	42963	0	-
601female_wince	43075	system	-
601male_wince	43076	system	-
602female_wince	43077	system	-
602male_wince	43078	system	-
603female_wince	43079	system	-
603male_wince	43080	system	-
604female_wince	43081	system	-
604male_wince	43082	system	-
605female_wince	43083	system	-
605male_wince	43084	system	-
femaleyelltomove0101	43085	swap	-
maleyelltomove0201	43086	swap	-
girla01a	43087	swap	-
girla02a	43088	swap	-
girla03a	43089	swap	-
girla04a	43090	swap	-
girla04b	43091	swap	-
girla05a	43092	swap	-
girla06a	43093	swap	-
girla07a	43094	swap	-
girla08a	43095	swap	-
girla08b	43096	swap	-
girla09b	43097	swap	-
girla10a	43098	swap	-
girla11a	43099	swap	-
girla12a	43100	swap	-
girla13a	43101	swap	-
girla13b	43102	swap	-
girla14a	43103	swap	-
girla14b	43104	swap	-
girla15a	43105	swap	-
girla16a	43106	swap	-
girla16b	43107	swap	-
girla17a	43108	swap	-
girla17b	43109	swap	-
girla18a	43110	swap	-
girla18b	43111	swap	-
girla19a	43112	swap	-
girla20a	43113	swap	-
girla20b	43114	swap	-
girla21b	43115	swap	-
girla22a	43116	swap	-
girla22b	43117	swap	-
girla23a	43118	swap	-
girla24a	43119	swap	-
girla25a	43120	swap	-
girla25b	43121	swap	-
girla26a	43122	swap	-
girla26b	43123	swap	-
girla27a	43124	swap	-
girla27b	43125	swap	-
girla28a	43126	swap	-
girla29a	43127	swap	-
girla30a	43128	swap	-
girla30b	43129	swap	-
girla31a	43130	swap	-
girla31b	43131	swap	-
girla32a	43132	swap	-
girla33a	43133	swap	-
girla34a	43134	lock	-
girla35a	43135	lock	-
girla36a	43136	swap	-
girla37a	43137	swap	-
girla38b	43138	swap	-
girla39b	43139	swap	-
girla40a	43140	swap	-
girla41a	43141	swap	-
girla42a	43142	swap	-
girla42c	43143	swap	-
girla43a	43144	swap	-
girla44b	43145	swap	-
girlb01a	43146	swap	-
girlb02a	43147	swap	-
girlb03a	43148	swap	-
girlb04a	43149	swap	-
girlb04b	43150	swap	-
girlb05a	43151	swap	-
girlb06a	43152	swap	-
girlb07a	43153	swap	-
girlb08a	43154	swap	-
girlb08b	43155	swap	-
girlb09a	43156	swap	-
girlb10b	43157	swap	-
girlb11b	43158	swap	-
girlb12a	43159	swap	-
girlb13a	43160	swap	-
girlb13b	43161	swap	-
girlb14a	43162	swap	-
girlb14b	43163	swap	-
girlb15a	43164	swap	-
girlb16a	43165	swap	-
girlb16b	43166	swap	-
girlb17a	43167	swap	-
girlb18a	43168	swap	-
girlb19b	43169	swap	-
girlb20a	43170	swap	-
girlb21a	43171	swap	-
girlb22a	43172	swap	-
girlb22b	43173	swap	-
girlb23a	43174	swap	-
girlb24a	43175	swap	-
girlb25a	43176	swap	-
girlb25b	43177	swap	-
girlb26a	43178	swap	-
girlb26b	43179	swap	-
girlb27a	43180	swap	-
girlb28b	43181	swap	-
girlb29a	43182	swap	-
girlb30a	43183	swap	-
girlb30b	43184	swap	-
girlb31a	43185	swap	-
girlb31b	43186	swap	-
girlb32a	43187	swap	-
girlb33a	43188	swap	-
girlb33b	43189	swap	-
girlb34a	43190	lock	-
girlb35a	43191	lock	-
girlb36b	43192	swap	-
girlb37a	43193	swap	-
girlb38b	43194	swap	-
girlb39a	43195	swap	-
girlb40a	43196	swap	-
girlb41b	43197	swap	-
girlb42a	43198	swap	-
girlb42c	43199	swap	-
girlb43a	43200	swap	-
girlb44b	43201	swap	-
girlc01a	43202	swap	-
girlc02a	43203	swap	-
girlc03a	43204	swap	-
girlc04a	43205	swap	-
girlc04b	43206	swap	-
girlc05a	43207	swap	-
girlc06a	43208	swap	-
girlc07a	43209	swap	-
girlc08a	43210	swap	-
girlc09b	43211	swap	-
girlc10a	43212	swap	-
girlc11a	43213	swap	-
girlc12a	43214	swap	-
girlc13a	43215	swap	-
girlc13b	43216	swap	-
girlc14a	43217	swap	-
girlc15a	43218	swap	-
girlc16a	43219	swap	-
girlc16b	43220	swap	-
girlc17a	43221	swap	-
girlc18a	43222	swap	-
girlc19b	43223	swap	-
girlc20a	43224	swap	-
girlc21b	43225	swap	-
girlc22a	43226	swap	-
girlc23a	43227	swap	-
girlc24a	43228	swap	-
girlc25a	43229	swap	-
girlc26a	43230	swap	-
girlc26b	43231	swap	-
girlc27b	43232	swap	-
girlc28a	43233	swap	-
girlc29a	43234	swap	-
girlc30a	43235	swap	-
girlc30b	43236	swap	-
girlc31a	43237	swap	-
girlc31b	43238	swap	-
girlc32a	43239	swap	-
girlc33a	43240	swap	-
girlc33b	43241	swap	-
girlc34a	43242	lock	-
girlc35a	43243	lock	-
girlc36a	43244	swap	-
girlc38b	43245	swap	-
girlc39a	43246	swap	-
girlc40a	43247	swap	-
girlc41a	43248	swap	-
girlc42b	43249	swap	-
girlc42c	43250	swap	-
girlc43b	43251	swap	-
girlc44a	43252	swap	-
girld01a	43253	swap	-
girld02a	43254	swap	-
girld03a	43255	swap	-
girld04a	43256	swap	-
girld04b	43257	swap	-
girld05a	43258	swap	-
girld06a	43259	swap	-
girld07a	43260	swap	-
girld08a	43261	swap	-
girld09a	43262	swap	-
girld10a	43263	swap	-
girld11a	43264	swap	-
girld12a	43265	swap	-
girld13a	43266	swap	-
girld13b	43267	swap	-
girld14a	43268	swap	-
girld15a	43269	swap	-
girld16a	43270	swap	-
girld16b	43271	swap	-
girld17b	43272	swap	-
girld18a	43273	swap	-
girld19b	43274	swap	-
girld20a	43275	swap	-
girld21a	43276	swap	-
girld22a	43277	swap	-
girld23b	43278	swap	-
girld24a	43279	swap	-
girld25a	43280	swap	-
girld25b	43281	swap	-
girld26a	43282	swap	-
girld26b	43283	swap	-
girld27a	43284	swap	-
girld28b	43285	swap	-
girld29a	43286	swap	-
girld30a	43287	swap	-
girld30b	43288	swap	-
girld31a	43289	swap	-
girld32a	43290	swap	-
girld32b	43291	swap	-
girld33a	43292	swap	-
girld34a	43293	lock	-
girld35a	43294	lock	-
girld36a	43295	swap	-
girld37a	43296	swap	-
girld38b	43297	swap	-
girld39b	43298	swap	-
girld40a	43299	swap	-
girld41a	43300	swap	-
girld42a	43301	swap	-
girld42c	43302	swap	-
girld43b	43303	swap	-
girld44a	43304	swap	-
malea01a	43305	swap	-
malea01b	43306	swap	-
malea02a	43307	swap	-
malea03a	43308	swap	-
malea04a	43309	swap	-
malea05a	43310	swap	-
malea06a	43311	swap	-
malea07b	43312	swap	-
malea08a	43313	swap	-
malea09a	43314	swap	-
malea10a	43315	swap	-
malea11a	43316	swap	-
malea12a	43317	swap	-
malea13a	43318	swap	-
malea13b	43319	swap	-
malea14a	43320	swap	-
malea15a	43321	swap	-
malea16a	43322	swap	-
malea16b	43323	swap	-
malea17a	43324	swap	-
malea18a	43325	swap	-
malea19a	43326	swap	-
malea20a	43327	swap	-
malea20b	43328	swap	-
malea21a	43329	swap	-
malea22a	43330	swap	-
malea23b	43331	swap	-
malea24b	43332	swap	-
malea25a	43333	swap	-
malea25b	43334	swap	-
malea26a	43335	swap	-
malea26b	43336	swap	-
malea27a	43337	swap	-
malea27b	43338	swap	-
malea28a	43339	swap	-
malea29a	43340	swap	-
malea30a	43341	swap	-
malea30b	43342	swap	-
malea31a	43343	swap	-
malea31b	43344	swap	-
malea32a	43345	swap	-
malea33a	43346	swap	-
malea33b	43347	swap	-
malea34a	43348	lock	-
malea35a	43349	lock	-
malea36a	43350	swap	-
malea37a	43351	swap	-
malea38a	43352	swap	-
malea39a	43353	swap	-
malea40a	43354	swap	-
malea41b	43355	swap	-
malea42a	43356	swap	-
malea42c	43357	swap	-
malea43a	43358	swap	-
malea44c	43359	swap	-
maleb01a	43360	swap	-
maleb02a	43361	swap	-
maleb03a	43362	swap	-
maleb04a	43363	swap	-
maleb05a	43364	swap	-
maleb06a	43365	swap	-
maleb07a	43366	swap	-
maleb08a	43367	swap	-
maleb09b	43368	swap	-
maleb10a	43369	swap	-
maleb11b	43370	swap	-
maleb12a	43371	swap	-
maleb13a	43372	swap	-
maleb13b	43373	swap	-
maleb14a	43374	swap	-
maleb14b	43375	swap	-
maleb15a	43376	swap	-
maleb16a	43377	swap	-
maleb16b	43378	swap	-
maleb17a	43379	swap	-
maleb18a	43380	swap	-
maleb19b	43381	swap	-
maleb20a	43382	swap	-
maleb21a	43383	swap	-
maleb22a	43384	swap	-
maleb23c	43385	swap	-
maleb24a	43386	swap	-
maleb25a	43387	swap	-
maleb25b	43388	swap	-
maleb26a	43389	swap	-
maleb27a	43390	swap	-
maleb27b	43391	swap	-
maleb28b	43392	swap	-
maleb29a	43393	swap	-
maleb30a	43394	swap	-
maleb30b	43395	swap	-
maleb31a	43396	swap	-
maleb31b	43397	swap	-
maleb32a	43398	swap	-
maleb32b	43399	swap	-
maleb33a	43400	swap	-
maleb33b	43401	swap	-
maleb34a	43402	lock	-
maleb35a	43403	lock	-
maleb36a	43404	swap	-
maleb37a	43405	swap	-
maleb38a	43406	swap	-
maleb39a	43407	swap	-
maleb40a	43408	swap	-
maleb41a	43409	swap	-
maleb42a	43410	swap	-
maleb42b	43411	swap	-
maleb43a	43412	swap	-
maleb44b	43413	swap	-
malec01a	43414	swap	-
malec02a	43415	swap	-
malec03a	43416	swap	-
malec04a	43417	swap	-
malec04b	43418	swap	-
malec05b	43419	swap	-
malec06a	43420	swap	-
malec07a	43421	swap	-
malec08a	43422	swap	-
